,,,LALANDER 6 Building General Expenses sheet,,,,,,
,"$122,132 ",$250.08 ,,$66.30 ,"AFN 1,934,845","AFN 16,580","پرداخت برای خریداری مصارفات تاریخ های مختلف تعمیرللندر 6 از تاریخ 19 اکتوبر 2025 الی 04 نوامبر 2025 نان خشک به چای صبح,کرای موتر چوکیداربابت طی مراحل اسناد برق ,خریداری مواد خوراکه برنج,روغن ,لوبیا,نخود,مایع ظرفشویی,نمک,بوره,شامپو,صابون,پیاز ,رومی,کچالو,مرچ تازه,نان شب,لحاف ,دوشک,بالشت,اجرت کرن بخاطر کشیدن آب بازک از چاه,گوشت به دفتر ساحوی,لوبیا,رومی,کرای تکسی,سرکی بالون گاز,صافی ,نان خشک و سیخ ولدینگ به تعمیرللندر 6",4-Nov-25,75
,"$122,144 ",$12.07 ,,$66.30 ,"AFN 1,935,645",AFN 800,پرداخت برای تخلیه یک تیلر سیمنت به تعمیرللندر 6,4-Nov-25,76
,"$122,220 ",$75.41 ,,$66.30 ,"AFN 1,940,645","AFN 5,000",پرداخت برای کرن کار بابت پائین کردن پایل های تعمیرللندر 6,4-Nov-25,77
,"$122,265 ",$45.25 ,,$66.30 ,"AFN 1,943,645","AFN 3,000",پرداخت مصرف بل برق تعمیرللندر 6 همراه با کرای موتر به تعمیرللندر 6,4-Nov-25,78
,"$122,416 ",$150.83 ,,$66.30 ,"AFN 1,953,645","AFN 10,000",پرداخت برای چاه کن پایل های دستی در چاه سپتیک به تعداد 2 پایل 5 متره تعمیرللندر 6,4-Nov-25,79
,"$122,446 ",$30.17 ,,$66.30 ,"AFN 1,955,645","AFN 2,000",پرداخت برای تخلیه چاه فاضلاب تعمیرللندر 6 توسط تانکر کلان ,4-Nov-25,80
,"$122,462 ",$15.84 ,,$66.30 ,"AFN 1,956,695","AFN 1,050",پرداخت برای تیمور شاه بابت اجرت سه نفر مزدور کار بخاطر پاک کاری کی از دیوار های استنادی و خالی کردن در جای مناسب بابت تعمیرللندر 6,4-Nov-25,81
,"$122,466 ",$4.52 ,,$66.30 ,"AFN 1,956,995",AFN 300,پرداخت کرای زرنج بخاطر انتقال ماشین سوخته شده جنراتور تعمیرللندر 6,4-Nov-25,82
,"$122,534 ",$67.87 ,,$66.30 ,"AFN 1,961,495","AFN 4,500",پرداخت برای حسین کرن کار بابت انتقال دیوار های استنادی للندر 6 از داخل حویلی به پیاده رو به مقدار 11 عدد,4-Nov-25,83
,"$122,552 ",$17.35 ,,$66.30 ,"AFN 1,962,645","AFN 1,150","خریداری بیل , گلگل و دسته بیل به تعمیرللندر 6",4-Nov-25,84
,"$122,574 ",$22.62 ,,$66.30 ,"AFN 1,964,145","AFN 1,500",خریداری تیل دیزل به جنراتور تعمیرللندر 6,4-Nov-25,85
,"$122,576 ",$1.36 ,,$66.30 ,"AFN 1,964,235",AFN 90,خریداری گلماله پلاستیکی و آب معدنی به تعمیرللندر 6,4-Nov-25,86
,"$122,579 ",$3.62 ,,$66.30 ,"AFN 1,964,475",AFN 240,"خریداری کچالو , سیر,مرچ تازه ,آب نوشیدنی به تعمیرللندر 6",4-Nov-25,87
,"$123,331 ",$751.89 ,,$66.30 ,"AFN 2,014,325","AFN 49,850","خریداری یک رئس گوساله به خیرات تعمیرللندر 6 , اجرت قصابی گوساله,کرای انتقال به ساحه ,خریداری بادنجان رومی و آب نوشیدنی ",4-Nov-25,88
,"$124,131 ",$800.00 ,$800 ,$66.40 ,"AFN 2,014,325",AFN 0,پرداخت برای سرگروپ برقی بخاطر وصل نمودن میتر های سه فاز تعمیرللندر 6,4-Nov-25,89
,"$124,181 ",$49.70 ,,$66.40 ,"AFN 2,017,625","AFN 3,300",خریداری تیل پطرول به موتر هایلکس بابت تعمیرللندر 6,4-Nov-25,
,"$124,196 ",$15.08 ,,$66.30 ,"AFN 2,018,625","AFN 1,000",پردخت برای نورالدین بابت انتقال پایه های فلزی از للندر 5 به للندر 6 و کرای انتقال چوب و قالب از للندر 5 به للندر 6,6-Nov-25,90
,"$124,204 ",$7.54 ,,$66.30 ,"AFN 2,019,125",AFN 500,خریداری کارت مبایل به انجنیر صفی الله,6-Nov-25,91
,"$124,234 ",$30.17 ,,$66.30 ,"AFN 2,021,125","AFN 2,000",خریداری تیل پطرول به موتر هایلکس ,6-Nov-25,
,"$130,234 ","$6,000.00 ",,$66.50 ,"AFN 2,420,125","AFN 399,000",پرداخت برای نورگل بابت کندن کاری تهکوی تعمیرللندر 6,11-Nov-25,92
,"$131,734 ","$1,500.00 ",,$66.50 ,"AFN 2,519,875","AFN 99,750",پرداخت دفعه دوم برای نورگل بابت کندن کاری تهکوی تعمیرللندر 6,11-Nov-25,93
,"$131,749 ",$15.11 ,,$66.20 ,"AFN 2,520,875","AFN 1,000",پیش پرداخت برای عبدالمتین بابت ماه عقرب 1404,16-Nov-25,94
,"$141,779 ","$10,030.21 ",,$66.20 ,"AFN 3,184,875","AFN 664,000",پرداخت برای نورگل بابت کندن کاری تهکوی تعمیرللندر6,17-Nov-25,95
,"$141,781 ",$2.27 ,,$66.20 ,"AFN 3,185,025",AFN 150,پرداخت برای کرای تکسی کاریگرن به تعمیرللندر 6,18-Nov-25,96
,"$141,799 ",$18.13 ,,$66.20 ,"AFN 3,186,225","AFN 1,200",پرداخت برای کرای انتقال مواد اضافی از للندر 6 به گدام کارته سه ,18-Nov-25,97
,"$141,875 ",$75.41 ,,$66.30 ,"AFN 3,191,225","AFN 5,000",پرداخت برای محمد نسیم کرن کار بابت انتقال کانتینر 20 فت از کارته سه به للندر 6,20-Nov-25,98
,"$142,241 ",$366.52 ,,$66.30 ,"AFN 3,215,525","AFN 24,300","پرداخت برای مصارفات تعمیرللندر 6 توسط حاجی احسان الله سهاک از تاریخ 04 نوامبر الی 22 نوامبر 2025 از قبیل تیل دیزل به جنراتور,نان خشک به دفتر ساحوی,گاز مایع ,مواد خوراکه از قبیل پیاز,آب معدنی,پایپ کرمچی,رشوه به سرگروپ برقی , انجنیر حامد برقی ,کرای تکسی کاریگران,روغن مایع,متر 50 متره,مواد خوراکه بامیه,شلغم,مرچ تازه , گوشت مرغ و گاز مایع به دفتر ساحوی تعمیرللندر 6",22-Nov-25,99
,"$142,508 ",$266.32 ,,$66.30 ,"AFN 3,233,182","AFN 17,657","پرداخت برای مصارفات تعمیرللندر 6 توسط حاجی احسان الله سهاک از تاریخ 04 نوامبر الی 22 نوامبر 2025 از قبیل جالی سبز به دروازه عمومی,فوتوکاپی 4 جلد نقشه ها همراه با پوش,مواد خوراکه ,تیل دیزل به جنراتور,فیوز اتومات سه فاز و پلک و ساکت 16 امپیر,لابرتیپ , بامیه , آب نوشیدنی,گاز مایع , نان خشک , گچ به خط اندازی,پل چرخ,شاول,دبل پیچ,نوک برمه,پل برمه 8 ملی,کرای جایداد شمسی تاور بخاطر کاریگران للندر 6  و خریداری رنگ اسپری به تعمیرللندر 6",22-Nov-25,100
,"$142,649 ",$141.33 ,,$66.30 ,"AFN 3,242,552","AFN 9,370","پرداخت برای مصارفات تعمیرللندر 6 توسط حاجی احسان الله سهاک از تاریخ 04 نوامبر الی 22 نوامبر 2025 از قبیل رنگ فولادی و رنگ اسپری , مواد خوراکه سیر, رومی ,پیاز, کچالو, تخم مرغ ,آب معدنی,روغن مایع,مایع ظرفشویی,تار رجه,متر 50 متره,گوشت مرغ,سامی,شیردهن همرا با اجرت نصب,شیشه پاکن,انرژی به اسکواتورکاران , پرداخت برای انجنیران ناحیه 4 , کنترول ساختمانها و حوزه پولیس و نوشابه به انجینران ناحیه بابت تعمیرللندر 6",22-Nov-25,101
,"$152,649 ","$10,000.00 ",,$66.40 ,"AFN 3,906,552","AFN 664,000",پرداخت برای نورگل بابت کندن کاری تهکوی تعمیرللندر 6,23-Nov-25,102
,"$152,746 ",$97.03 ,,$66.30 ,"AFN 3,912,985","AFN 6,433",پرداخت اجرت ساعتوار اسکواتور در تعمیرللندر 6 بابت امورات پاک کاری ساحه بخاطر پایل های تحکیماتی للندر 6,24-Nov-25,103
,"$152,796 ",$50.00 ,$50 ,$66.30 ,"AFN 3,912,985",AFN 0,"خریداری پایپ کرمچی 6"" به کانکریت ریزی پایل های اساسی تعمیرللندر 6",24-Nov-25,104
,"$152,867 ",$70.89 ,,$66.30 ,"AFN 3,917,685","AFN 4,700",خریداری تیل پطرول به موتر هایلکس,24-Nov-25,105
,"$152,882 ",$15.02 ,,$66.60 ,"AFN 3,918,685","AFN 1,000",پرداخت معاش عبدالمتین ولد نیک محمد بابت سه روزه ماه میزان 1404 در تعمیرللندر6,25-Nov-25,106
,"$153,032 ",$150.15 ,,$66.60 ,"AFN 3,928,685","AFN 10,000",پرداخت معاش عبدالمتین ولد نیک محمد بابت ماه عقرب 1404 بابت تعمیرللندر 6,25-Nov-25,107
,"$153,062 ",$30.03 ,,$66.60 ,"AFN 3,930,685","AFN 2,000",پرداخت معاش محمد نادر ولد صوفی مقبول شاه بابت شش روزه ماه میزان 1404 در تعمیرللندر6,25-Nov-25,108
,"$153,212 ",$150.15 ,,$66.60 ,"AFN 3,940,685","AFN 10,000",پرداخت معاش عحمد نادر ولد صوفی مقبول شاه بابت ماه عقرب 1404 بابت تعمیرللندر 6,25-Nov-25,109
,"$153,227 ",$15.02 ,,$66.60 ,"AFN 3,941,685","AFN 1,000",پرداخت معاش عبدالبصیر ولد رضا بابت سه روزه ماه میزان 1404 در تعمیرللندر6,25-Nov-25,110
,"$153,377 ",$150.15 ,,$66.60 ,"AFN 3,951,685","AFN 10,000",پرداخت معاش عبدالبصیر ولد رضا بابت ماه عقرب 1404 بابت تعمیرللندر 6,25-Nov-25,111
,"$153,714 ",$336.29 ,$336 ,$66.40 ,"AFN 3,951,685",AFN 0,خریداری عطر توسط حاجی رفیع الله به رئیس صدور مجوز بابت تعمیرللندر6,26-Nov-25,112
,"$154,336 ",$622.56 ,,$66.50 ,"AFN 3,993,085","AFN 41,400",پرداخت برای محمد نسیم کرن کار بابت تعمیر پائین نمودن پایل های تعمیرللندر 6,27-Nov-25,113
,"$159,336 ","$5,000.00 ",,$66.50 ,"AFN 4,325,585","AFN 332,500",پرداخت برای نورگل بابت کندن کاری تعمیرللندر 6 معادل 5000$,27-Nov-25,114
,"$159,524 ",$187.97 ,,$66.50 ,"AFN 4,338,085","AFN 12,500",پرداخت معاش عبدالبصیرولد محمد وکیل چوکیدار تعمیرللندر 6 ماه عقرب 1404,27-Nov-25,115
,"$161,329 ","$1,804.51 ",,$66.50 ,"AFN 4,458,085","AFN 120,000",پرداخت برای نورالدین بابت سیم تابی پایل های تعمیرللندر 6,27-Nov-25,116
,"$161,336 ",$7.52 ,,$66.50 ,"AFN 4,458,585",AFN 500,پیش پرداخت برای زین الله توسط حاجی احسان الله بابت ماه عقرب 1404,27-Nov-25,117
,"$181,306 ","$19,969.92 ",,$66.50 ,"AFN 5,786,585","AFN 1,328,000",پرداخت برای حاجی عبدالکریم بابت خریداری سمنت به کانکریت ریزی پایل های اساسی تعمیرللندر 6,29-Nov-25,118
,"$181,353 ",$46.69 ,,$66.40 ,"AFN 5,789,685","AFN 3,100",خریداری پایپ کرمچی به کانکریت ریزی پایل های اساسی تعمیرللندر 6 ,30-Nov-25,119
,"$181,392 ",$39.16 ,,$66.40 ,"AFN 5,792,285","AFN 2,600",خریداری تیل پطرول به موتر کرولا نقره ایی استفاده به للندر 6,30-Nov-25,120
,"$181,844 ",$451.81 ,,$66.40 ,"AFN 5,822,285","AFN 30,000",پرداخت برای علی داد مکسر کار بابت کانکریت ریزی پایل های اساسی تعمیرللندر 6,30-Nov-25,121
,"$201,664 ","$19,820.10 ",,$66.37 ,"AFN 7,137,745","AFN 1,315,460",پرداخت برای حاجی عبدالکریم بابت خریداری سمنت به کانکریت ریزی پایل های تعمیرللندر 6,1-Dec-25,122
,"$201,668 ",$4.07 ,,$66.40 ,"AFN 7,138,015",AFN 270,خریداری کندکسر به آب بازک تعمیرللندر 6,1-Dec-25,123
,"$202,060 ",$391.57 ,,$66.40 ,"AFN 7,164,015","AFN 26,000",خریداری لین 3/4 به تعمیرللندر 6,1-Dec-25,124
